lat,lon,cctv_count,police_count,transport_count,crime_official_count,crime_unofficial_count,safety_score,cluster,safety_score
12.96,80.28,0,0,0,0,0,35.0,0,0.483
12.96,80.29,0,0,0,0,0,35.0,0,0.483
12.96,80.3,0,0,0,0,0,35.0,0,0.483
12.96,80.31,0,0,0,0,0,35.0,0,0.483
12.96,80.32,0,0,0,0,0,35.0,0,0.483
12.97,80.0,0,0,0,0,0,35.0,0,0.483
12.97,80.01,0,0,0,0,0,35.0,0,0.483
12.97,80.02,0,0,0,0,0,35.0,0,0.483
12.97,80.03,0,0,0,0,0,35.0,0,0.483
12.97,80.04,0,0,0,0,0,35.0,0,0.483
12.97,80.05,0,0,0,0,0,35.0,0,0.483
12.97,80.06,0,0,0,0,0,35.0,0,0.483
12.97,80.07,0,0,0,0,0,35.0,0,0.483
12.97,80.08,0,0,0,0,0,35.0,0,0.483
12.97,80.09,0,0,0,0,0,35.0,0,0.483
12.97,80.1,0,0,0,0,0,35.0,0,0.483
12.97,80.11,0,0,0,0,0,35.0,0,0.483
12.97,80.12,0,0,0,0,0,35.0,0,0.483
12.97,80.13,6,0,0,0,0,35.313,0,0.488
12.97,80.14,22,0,0,0,0,36.148,0,0.5
12.97,80.15,13,0,2,1,1,26.012,0,0.35
12.97,80.16,0,0,0,0,0,35.0,0,0.483
12.97,80.17,0,0,0,0,0,35.0,0,0.483
12.97,80.18,0,0,1,0,0,36.0,0,0.498
12.97,80.19,48,0,8,0,0,45.504,0,0.638
12.97,80.2,1,0,0,0,0,35.052,0,0.484
12.97,80.21,1,0,0,0,0,35.052,0,0.484
12.97,80.22,27,0,3,0,0,39.409,0,0.548
12.97,80.23,0,0,0,0,0,35.0,0,0.483
12.97,80.24,2,0,0,0,0,35.104,0,0.484
12.97,80.25,6,0,4,0,0,39.313,0,0.547
12.97,80.26,9,0,4,0,0,39.47,0,0.549
12.97,80.27,0,0,0,0,0,35.0,0,0.483
12.97,80.28,0,0,0,0,0,35.0,0,0.483
12.97,80.29,0,0,0,0,0,35.0,0,0.483
12.97,80.3,0,0,0,0,0,35.0,0,0.483
12.97,80.31,0,0,0,0,0,35.0,0,0.483
12.97,80.32,0,0,0,0,0,35.0,0,0.483
12.98,80.0,0,0,0,0,0,35.0,0,0.483
12.98,80.01,0,0,0,0,0,35.0,0,0.483
12.98,80.02,0,0,0,0,0,35.0,0,0.483
12.98,80.03,0,0,0,0,0,35.0,0,0.483
12.98,80.04,0,0,0,0,0,35.0,0,0.483
12.98,80.05,1,0,0,0,0,35.052,0,0.484
12.98,80.06,0,0,0,0,0,35.0,0,0.483
12.98,80.07,0,0,0,0,0,35.0,0,0.483
12.98,80.08,0,0,0,0,0,35.0,0,0.483
12.98,80.09,0,0,0,0,0,35.0,0,0.483
12.98,80.1,0,0,0,0,0,35.0,0,0.483
12.98,80.11,0,0,0,0,0,35.0,0,0.483
12.98,80.12,0,0,0,0,0,35.0,0,0.483
12.98,80.13,0,0,0,0,0,35.0,0,0.483
12.98,80.14,1,0,0,0,0,35.052,0,0.484
12.98,80.15,0,0,0,0,0,35.0,0,0.483
12.98,80.16,3,0,4,0,0,39.157,0,0.544
12.98,80.17,2,0,1,0,0,36.104,0,0.499
12.98,80.18,9,0,3,0,0,38.47,0,0.534
12.98,80.19,54,1,4,0,0,61.817,2,0.88
12.98,80.2,11,0,1,0,0,36.574,0,0.506
12.98,80.21,3,0,0,0,0,35.157,0,0.485
12.98,80.22,46,1,5,1,1,50.733,2,0.716
12.98,80.23,13,0,6,0,0,41.678,0,0.582
12.98,80.24,1,0,5,0,0,40.052,0,0.558
12.98,80.25,8,0,3,0,0,38.417,0,0.534
12.98,80.26,10,0,2,0,0,37.522,0,0.52
12.98,80.27,0,0,0,0,0,35.0,0,0.483
12.98,80.28,0,0,0,0,0,35.0,0,0.483
12.98,80.29,0,0,0,0,0,35.0,0,0.483
12.98,80.3,0,0,0,0,0,35.0,0,0.483
12.98,80.31,0,0,0,0,0,35.0,0,0.483
12.98,80.32,0,0,0,0,0,35.0,0,0.483
12.99,80.0,0,0,0,0,0,35.0,0,0.483
12.99,80.01,0,0,0,0,0,35.0,0,0.483
12.99,80.02,0,0,0,0,0,35.0,0,0.483
12.99,80.03,0,0,0,0,0,35.0,0,0.483
12.99,80.04,0,0,0,0,0,35.0,0,0.483
12.99,80.05,0,0,0,0,0,35.0,0,0.483
12.99,80.06,0,0,0,0,0,35.0,0,0.483
12.99,80.07,0,0,0,0,0,35.0,0,0.483
12.99,80.08,0,0,0,0,0,35.0,0,0.483
12.99,80.09,0,0,0,0,0,35.0,0,0.483
12.99,80.1,2,0,0,0,0,35.104,0,0.484
12.99,80.11,1,0,0,0,0,35.052,0,0.484
12.99,80.12,0,0,0,0,0,35.0,0,0.483
12.99,80.13,0,0,0,0,0,35.0,0,0.483
12.99,80.14,1,0,0,0,0,35.052,0,0.484
12.99,80.15,0,0,1,0,0,36.0,0,0.498
12.99,80.16,0,0,0,0,0,35.0,0,0.483
12.99,80.17,0,0,0,0,0,35.0,0,0.483
12.99,80.18,0,0,3,1,1,26.333,0,0.355
12.99,80.19,9,0,2,0,0,37.47,0,0.519
12.99,80.2,4,1,1,0,0,56.209,2,0.797
12.99,80.21,1,0,0,0,0,35.052,0,0.484
12.99,80.22,129,0,6,0,0,47.73,0,0.671
12.99,80.23,11,0,8,0,0,43.574,0,0.61
12.99,80.24,3,0,1,0,0,36.157,0,0.5
12.99,80.25,1,0,6,0,0,41.052,0,0.573
12.99,80.26,13,0,10,0,0,45.678,0,0.641
12.99,80.27,1,1,0,0,0,55.052,2,0.78
12.99,80.28,0,0,0,0,0,35.0,0,0.483
12.99,80.29,0,0,0,0,0,35.0,0,0.483
12.99,80.3,0,0,0,0,0,35.0,0,0.483
12.99,80.31,0,0,0,0,0,35.0,0,0.483
12.99,80.32,0,0,0,0,0,35.0,0,0.483
13.0,80.0,0,0,0,0,0,35.0,0,0.483
13.0,80.01,0,0,0,0,0,35.0,0,0.483
13.0,80.02,0,0,0,0,0,35.0,0,0.483
13.0,80.03,0,0,0,0,0,35.0,0,0.483
13.0,80.04,0,0,0,0,0,35.0,0,0.483
13.0,80.05,0,0,0,0,0,35.0,0,0.483
13.0,80.06,0,0,0,0,0,35.0,0,0.483
13.0,80.07,0,0,0,0,0,35.0,0,0.483
13.0,80.08,0,0,0,0,0,35.0,0,0.483
13.0,80.09,0,0,0,0,0,35.0,0,0.483
13.0,80.1,2,0,0,0,0,35.104,0,0.484
13.0,80.11,0,0,0,0,0,35.0,0,0.483
13.0,80.12,0,0,0,0,0,35.0,0,0.483
13.0,80.13,0,0,0,0,0,35.0,0,0.483
13.0,80.14,0,0,0,0,0,35.0,0,0.483
13.0,80.15,0,0,0,0,0,35.0,0,0.483
13.0,80.16,0,0,0,0,0,35.0,0,0.483
13.0,80.17,0,0,0,0,0,35.0,0,0.483
13.0,80.18,0,0,0,0,0,35.0,0,0.483
13.0,80.19,0,0,5,0,0,40.0,0,0.557
13.0,80.2,3,1,5,0,0,60.157,2,0.855
13.0,80.21,5,0,3,0,0,38.261,0,0.531
13.0,80.22,2,0,5,0,0,40.104,0,0.558
13.0,80.23,0,0,0,0,0,35.0,0,0.483
13.0,80.24,15,0,5,0,0,40.783,0,0.569
13.0,80.25,8,0,5,0,0,40.417,0,0.563
13.0,80.26,16,0,5,0,0,40.835,0,0.569
13.0,80.27,18,1,2,0,0,57.939,2,0.822
13.0,80.28,0,0,0,0,0,35.0,0,0.483
13.0,80.29,0,0,0,0,0,35.0,0,0.483
13.0,80.3,0,0,0,0,0,35.0,0,0.483
13.0,80.31,0,0,0,0,0,35.0,0,0.483
13.0,80.32,0,0,0,0,0,35.0,0,0.483
13.01,80.0,0,0,0,0,0,35.0,0,0.483
13.01,80.01,0,0,0,0,0,35.0,0,0.483
13.01,80.02,0,0,0,0,0,35.0,0,0.483
13.01,80.03,0,0,0,0,0,35.0,0,0.483
13.01,80.04,0,0,0,0,0,35.0,0,0.483
13.01,80.05,0,0,0,0,0,35.0,0,0.483
13.01,80.06,0,0,0,0,0,35.0,0,0.483
13.01,80.07,0,0,0,0,0,35.0,0,0.483
13.01,80.08,0,0,0,0,0,35.0,0,0.483
13.01,80.09,0,0,0,0,0,35.0,0,0.483
13.01,80.1,0,0,0,0,0,35.0,0,0.483
13.01,80.11,0,0,0,0,0,35.0,0,0.483
13.01,80.12,1,0,0,0,0,35.052,0,0.484
13.01,80.13,7,0,0,0,0,35.365,0,0.488
13.01,80.14,1,0,0,0,0,35.052,0,0.484
13.01,80.15,2,0,0,0,0,35.104,0,0.484
13.01,80.16,0,0,0,0,0,35.0,0,0.483
13.01,80.17,4,0,0,0,0,35.209,0,0.486
13.01,80.18,0,0,0,0,0,35.0,0,0.483
13.01,80.19,1,0,0,0,0,35.052,0,0.484
13.01,80.2,8,1,7,0,0,62.417,1,0.889
13.01,80.21,3,0,14,0,0,49.157,0,0.692
13.01,80.22,5,0,2,1,1,25.594,0,0.344
13.01,80.23,0,0,1,0,0,36.0,0,0.498
13.01,80.24,9,0,4,0,0,39.47,0,0.549
13.01,80.25,11,0,2,0,0,37.574,0,0.521
13.01,80.26,13,0,8,1,1,32.012,0,0.439
13.01,80.27,0,0,0,0,0,35.0,0,0.483
13.01,80.28,0,0,0,0,0,35.0,0,0.483
13.01,80.29,0,0,0,0,0,35.0,0,0.483
13.01,80.3,0,0,0,0,0,35.0,0,0.483
13.01,80.31,0,0,0,0,0,35.0,0,0.483
13.01,80.32,0,0,0,0,0,35.0,0,0.483
13.02,80.0,0,0,0,0,0,35.0,0,0.483
13.02,80.01,0,0,0,0,0,35.0,0,0.483
13.02,80.02,0,0,0,0,0,35.0,0,0.483
13.02,80.03,1,0,0,0,0,35.052,0,0.484
13.02,80.04,0,0,0,0,0,35.0,0,0.483
13.02,80.05,0,0,0,0,0,35.0,0,0.483
13.02,80.06,0,0,0,0,0,35.0,0,0.483
13.02,80.07,0,0,0,0,0,35.0,0,0.483
13.02,80.08,0,0,0,0,0,35.0,0,0.483
13.02,80.09,0,0,0,0,0,35.0,0,0.483
13.02,80.1,0,0,0,0,0,35.0,0,0.483
13.02,80.11,2,0,0,0,0,35.104,0,0.484
13.02,80.12,0,0,0,0,0,35.0,0,0.483
13.02,80.13,1,0,0,0,0,35.052,0,0.484
13.02,80.14,2,0,1,0,0,36.104,0,0.499
13.02,80.15,0,0,1,0,0,36.0,0,0.498
13.02,80.16,1,0,0,0,0,35.052,0,0.484
13.02,80.17,6,1,0,0,0,55.313,2,0.784
13.02,80.18,6,0,4,0,0,39.313,0,0.547
13.02,80.19,3,1,2,0,0,57.157,2,0.811
13.02,80.2,4,1,0,0,0,55.209,2,0.782
13.02,80.21,10,0,3,0,0,38.522,0,0.535
13.02,80.22,13,0,2,0,0,37.678,0,0.523
13.02,80.23,4,0,6,1,1,29.542,0,0.402
13.02,80.24,1,0,2,0,0,37.052,0,0.513
13.02,80.25,1,0,1,0,0,36.052,0,0.499
13.02,80.26,5,0,9,0,0,44.261,0,0.62
13.02,80.27,2,0,1,0,0,36.104,0,0.499
13.02,80.28,0,0,1,0,0,36.0,0,0.498
13.02,80.29,0,0,0,0,0,35.0,0,0.483
13.02,80.3,0,0,0,0,0,35.0,0,0.483
13.02,80.31,0,0,0,0,0,35.0,0,0.483
13.02,80.32,0,0,0,0,0,35.0,0,0.483
13.03,80.0,0,0,0,0,0,35.0,0,0.483
13.03,80.01,0,0,0,0,0,35.0,0,0.483
13.03,80.02,0,0,0,0,0,35.0,0,0.483
13.03,80.03,0,0,0,0,0,35.0,0,0.483
13.03,80.04,1,0,0,0,0,35.052,0,0.484
13.03,80.05,0,0,0,0,0,35.0,0,0.483
13.03,80.06,0,0,0,0,0,35.0,0,0.483
13.03,80.07,0,0,0,0,0,35.0,0,0.483
13.03,80.08,0,0,0,0,0,35.0,0,0.483
13.03,80.09,0,0,0,0,0,35.0,0,0.483
13.03,80.1,0,0,0,0,0,35.0,0,0.483
13.03,80.11,1,0,0,0,0,35.052,0,0.484
13.03,80.12,0,0,0,0,0,35.0,0,0.483
13.03,80.13,0,0,0,0,0,35.0,0,0.483
13.03,80.14,0,0,0,0,0,35.0,0,0.483
13.03,80.15,0,0,0,0,0,35.0,0,0.483
13.03,80.16,13,0,0,0,0,35.678,0,0.493
13.03,80.17,3,0,0,0,0,35.157,0,0.485
13.03,80.18,21,0,0,0,0,36.096,0,0.499
13.03,80.19,1,0,1,0,0,36.052,0,0.499
13.03,80.2,2,1,0,0,0,55.104,2,0.78
13.03,80.21,63,1,6,0,0,64.287,1,0.916
13.03,80.22,11,1,4,0,0,59.574,2,0.847
13.03,80.23,5,0,1,0,0,36.261,0,0.502
13.03,80.24,8,0,10,0,0,45.417,0,0.637
13.03,80.25,17,0,8,0,0,43.887,0,0.614
13.03,80.26,13,0,3,0,0,38.678,0,0.537
13.03,80.27,5,0,6,0,0,41.261,0,0.576
13.03,80.28,4,0,2,0,0,37.209,0,0.516
13.03,80.29,0,0,0,0,0,35.0,0,0.483
13.03,80.3,0,0,0,0,0,35.0,0,0.483
13.03,80.31,0,0,0,0,0,35.0,0,0.483
13.03,80.32,0,0,0,0,0,35.0,0,0.483
13.04,80.0,0,0,0,0,0,35.0,0,0.483
13.04,80.01,0,0,0,0,0,35.0,0,0.483
13.04,80.02,0,0,0,0,0,35.0,0,0.483
13.04,80.03,0,0,0,0,0,35.0,0,0.483
13.04,80.04,0,0,0,0,0,35.0,0,0.483
13.04,80.05,1,0,0,0,0,35.052,0,0.484
13.04,80.06,0,0,0,0,0,35.0,0,0.483
13.04,80.07,1,0,0,0,0,35.052,0,0.484
13.04,80.08,0,0,0,0,0,35.0,0,0.483
13.04,80.09,0,0,0,0,0,35.0,0,0.483
13.04,80.1,0,0,0,0,0,35.0,0,0.483
13.04,80.11,0,0,0,0,0,35.0,0,0.483
13.04,80.12,1,0,0,0,0,35.052,0,0.484
13.04,80.13,4,1,0,0,0,55.209,2,0.782
13.04,80.14,4,0,3,0,0,38.209,0,0.53
13.04,80.15,0,0,0,0,0,35.0,0,0.483
13.04,80.16,6,0,0,0,0,35.313,0,0.488
13.04,80.17,3,0,0,0,0,35.157,0,0.485
13.04,80.18,4,0,0,0,0,35.209,0,0.486
13.04,80.19,6,0,3,0,0,38.313,0,0.532
13.04,80.2,8,0,7,0,0,42.417,0,0.593
13.04,80.21,10,0,0,0,0,35.522,0,0.491
13.04,80.22,22,0,4,0,0,40.148,0,0.559
13.04,80.23,34,0,3,1,1,28.107,0,0.381
13.04,80.24,34,0,5,0,0,41.774,0,0.583
13.04,80.25,15,0,4,0,0,39.783,0,0.554
13.04,80.26,26,0,9,0,0,45.357,0,0.636
13.04,80.27,5,1,14,0,0,69.261,1,0.99
13.04,80.28,0,0,0,0,0,35.0,0,0.483
13.04,80.29,0,0,0,0,0,35.0,0,0.483
13.04,80.3,0,0,0,0,0,35.0,0,0.483
13.04,80.31,0,0,0,0,0,35.0,0,0.483
13.04,80.32,0,0,0,0,0,35.0,0,0.483
13.05,80.0,0,0,0,0,0,35.0,0,0.483
13.05,80.01,0,0,0,0,0,35.0,0,0.483
13.05,80.02,0,0,0,0,0,35.0,0,0.483
13.05,80.03,0,0,0,0,0,35.0,0,0.483
13.05,80.04,0,0,0,0,0,35.0,0,0.483
13.05,80.05,0,0,0,0,0,35.0,0,0.483
13.05,80.06,0,0,0,0,0,35.0,0,0.483
13.05,80.07,0,0,0,0,0,35.0,0,0.483
13.05,80.08,1,0,0,0,0,35.052,0,0.484
13.05,80.09,2,0,0,0,0,35.104,0,0.484
13.05,80.1,5,0,0,0,0,35.261,0,0.487
13.05,80.11,0,0,0,0,0,35.0,0,0.483
13.05,80.12,1,0,0,0,0,35.052,0,0.484
13.05,80.13,0,0,0,0,0,35.0,0,0.483
13.05,80.14,0,0,0,0,0,35.0,0,0.483
13.05,80.15,1,0,0,0,0,35.052,0,0.484
13.05,80.16,0,0,0,0,0,35.0,0,0.483
13.05,80.17,0,0,0,0,0,35.0,0,0.483
13.05,80.18,9,0,0,0,0,35.47,0,0.49
13.05,80.19,9,0,4,0,0,39.47,0,0.549
13.05,80.2,12,1,2,0,0,57.626,2,0.818
13.05,80.21,19,1,10,0,0,65.991,1,0.942
13.05,80.22,4,0,0,0,0,35.209,0,0.486
13.05,80.23,10,0,4,1,1,27.855,0,0.377
13.05,80.24,20,0,4,0,0,40.043,0,0.558
13.05,80.25,18,1,14,0,0,69.939,1,1.0
13.05,80.26,11,1,7,0,0,62.574,1,0.891
13.05,80.27,10,0,0,0,0,35.522,0,0.491
13.05,80.28,1,0,5,0,0,40.052,0,0.558
13.05,80.29,0,0,0,0,0,35.0,0,0.483
13.05,80.3,0,0,0,0,0,35.0,0,0.483
13.05,80.31,0,0,0,0,0,35.0,0,0.483
13.05,80.32,0,0,0,0,0,35.0,0,0.483
13.06,80.0,0,0,0,0,0,35.0,0,0.483
13.06,80.01,0,0,0,0,0,35.0,0,0.483
13.06,80.02,0,0,0,0,0,35.0,0,0.483
13.06,80.03,0,0,0,0,0,35.0,0,0.483
13.06,80.04,0,0,0,0,0,35.0,0,0.483
13.06,80.05,0,0,0,0,0,35.0,0,0.483
13.06,80.06,0,0,0,0,0,35.0,0,0.483
13.06,80.07,0,0,0,0,0,35.0,0,0.483
13.06,80.08,0,0,0,0,0,35.0,0,0.483
13.06,80.09,0,0,0,0,0,35.0,0,0.483
13.06,80.1,0,0,0,0,0,35.0,0,0.483
13.06,80.11,0,0,0,0,0,35.0,0,0.483
13.06,80.12,0,0,0,0,0,35.0,0,0.483
13.06,80.13,3,0,0,0,0,35.157,0,0.485
13.06,80.14,0,0,0,0,0,35.0,0,0.483
13.06,80.15,5,0,0,0,0,35.261,0,0.487
13.06,80.16,0,0,0,0,0,35.0,0,0.483
13.06,80.17,0,0,0,0,0,35.0,0,0.483
13.06,80.18,0,0,0,0,0,35.0,0,0.483
13.06,80.19,3,0,0,0,0,35.157,0,0.485
13.06,80.2,12,0,2,0,0,37.626,0,0.522
13.06,80.21,4,0,3,0,0,38.209,0,0.53
13.06,80.22,1,0,0,0,0,35.052,0,0.484
13.06,80.23,4,0,0,1,1,23.542,0,0.313
13.06,80.24,32,1,1,1,1,46.003,2,0.646
13.06,80.25,21,0,4,0,0,40.096,0,0.558
13.06,80.26,7,0,15,0,0,50.365,0,0.71
13.06,80.27,3,0,0,0,0,35.157,0,0.485
13.06,80.28,8,0,7,0,0,42.417,0,0.593
13.06,80.29,0,0,0,0,0,35.0,0,0.483
13.06,80.3,0,0,0,0,0,35.0,0,0.483
13.06,80.31,0,0,0,0,0,35.0,0,0.483
13.06,80.32,0,0,0,0,0,35.0,0,0.483
13.07,80.0,0,0,0,0,0,35.0,0,0.483
13.07,80.01,0,0,0,0,0,35.0,0,0.483
13.07,80.02,0,0,0,0,0,35.0,0,0.483
13.07,80.03,0,0,0,0,0,35.0,0,0.483
13.07,80.04,0,0,0,0,0,35.0,0,0.483
13.07,80.05,0,0,0,0,0,35.0,0,0.483
13.07,80.06,0,0,0,0,0,35.0,0,0.483
13.07,80.07,0,0,0,0,0,35.0,0,0.483
13.07,80.08,0,0,0,0,0,35.0,0,0.483
13.07,80.09,0,0,0,0,0,35.0,0,0.483
13.07,80.1,0,0,0,0,0,35.0,0,0.483
13.07,80.11,0,0,0,0,0,35.0,0,0.483
13.07,80.12,0,0,0,0,0,35.0,0,0.483
13.07,80.13,0,0,0,0,0,35.0,0,0.483
13.07,80.14,0,0,0,0,0,35.0,0,0.483
13.07,80.15,2,0,0,0,0,35.104,0,0.484
13.07,80.16,0,0,0,0,0,35.0,0,0.483
13.07,80.17,0,0,0,0,0,35.0,0,0.483
13.07,80.18,3,0,0,0,0,35.157,0,0.485
13.07,80.19,4,1,0,0,0,55.209,2,0.782
13.07,80.2,5,1,7,0,0,62.261,1,0.886
13.07,80.21,9,0,1,1,1,24.803,0,0.332
13.07,80.22,14,0,3,0,0,38.73,0,0.538
13.07,80.23,8,0,4,0,0,39.417,0,0.548
13.07,80.24,7,1,5,0,0,60.365,2,0.858
13.07,80.25,12,0,5,0,0,40.626,0,0.566
13.07,80.26,21,0,2,1,1,26.429,0,0.356
13.07,80.27,18,1,9,1,1,53.272,1,0.753
13.07,80.28,0,0,0,0,0,35.0,0,0.483
13.07,80.29,0,0,0,0,0,35.0,0,0.483
13.07,80.3,0,0,0,0,0,35.0,0,0.483
13.07,80.31,0,0,0,0,0,35.0,0,0.483
13.07,80.32,0,0,0,0,0,35.0,0,0.483
13.08,80.0,0,0,0,0,0,35.0,0,0.483
13.08,80.01,0,0,0,0,0,35.0,0,0.483
13.08,80.02,0,0,0,0,0,35.0,0,0.483
13.08,80.03,0,0,0,0,0,35.0,0,0.483
13.08,80.04,0,0,0,0,0,35.0,0,0.483
13.08,80.05,0,0,0,0,0,35.0,0,0.483
13.08,80.06,0,0,0,0,0,35.0,0,0.483
13.08,80.07,0,0,0,0,0,35.0,0,0.483
13.08,80.08,0,0,0,0,0,35.0,0,0.483
13.08,80.09,0,0,0,0,0,35.0,0,0.483
13.08,80.1,0,0,0,0,0,35.0,0,0.483
13.08,80.11,0,0,0,0,0,35.0,0,0.483
13.08,80.12,0,0,0,0,0,35.0,0,0.483
13.08,80.13,0,0,0,0,0,35.0,0,0.483
13.08,80.14,0,0,0,0,0,35.0,0,0.483
13.08,80.15,0,0,0,0,0,35.0,0,0.483
13.08,80.16,0,0,0,0,0,35.0,0,0.483
13.08,80.17,10,0,0,0,0,35.522,0,0.491
13.08,80.18,10,0,0,0,0,35.522,0,0.491
13.08,80.19,5,0,0,0,0,35.261,0,0.487
13.08,80.2,4,0,3,0,0,38.209,0,0.53
13.08,80.21,7,0,0,0,0,35.365,0,0.488
13.08,80.22,4,0,1,0,0,36.209,0,0.501
13.08,80.23,9,0,0,0,0,35.47,0,0.49
13.08,80.24,12,0,1,0,0,36.626,0,0.507
13.08,80.25,17,0,2,0,0,37.887,0,0.526
13.08,80.26,10,0,5,0,0,40.522,0,0.565
13.08,80.27,11,0,6,0,0,41.574,0,0.58
13.08,80.28,8,0,6,0,0,41.417,0,0.578
13.08,80.29,4,0,2,0,0,37.209,0,0.516
13.08,80.3,0,0,0,0,0,35.0,0,0.483
13.08,80.31,0,0,0,0,0,35.0,0,0.483
13.08,80.32,0,0,0,0,0,35.0,0,0.483
13.09,80.0,0,0,0,0,0,35.0,0,0.483
13.09,80.01,0,0,0,0,0,35.0,0,0.483
13.09,80.02,0,0,0,0,0,35.0,0,0.483
13.09,80.03,0,0,0,0,0,35.0,0,0.483
13.09,80.04,0,0,0,0,0,35.0,0,0.483
13.09,80.05,0,0,0,0,0,35.0,0,0.483
13.09,80.06,0,0,0,0,0,35.0,0,0.483
13.09,80.07,0,0,0,0,0,35.0,0,0.483
13.09,80.08,0,0,0,0,0,35.0,0,0.483
13.09,80.09,0,0,0,0,0,35.0,0,0.483
13.09,80.1,0,0,0,0,0,35.0,0,0.483
13.09,80.11,0,0,0,0,0,35.0,0,0.483
13.09,80.12,0,0,0,0,0,35.0,0,0.483
13.09,80.13,0,0,0,0,0,35.0,0,0.483
13.09,80.14,0,0,0,0,0,35.0,0,0.483
13.09,80.15,0,0,0,0,0,35.0,0,0.483
13.09,80.16,0,0,0,0,0,35.0,0,0.483
13.09,80.17,13,0,0,0,0,35.678,0,0.493
13.09,80.18,4,0,0,0,0,35.209,0,0.486
13.09,80.19,11,0,0,0,0,35.574,0,0.491
13.09,80.2,9,0,7,0,0,42.47,0,0.593
13.09,80.21,4,0,0,1,1,23.542,0,0.313
13.09,80.22,5,0,3,0,0,38.261,0,0.531
13.09,80.23,1,0,1,0,0,36.052,0,0.499
13.09,80.24,6,0,0,0,0,35.313,0,0.488
13.09,80.25,1,0,6,1,1,29.386,0,0.4
13.09,80.26,9,0,0,0,0,35.47,0,0.49
13.09,80.27,0,0,0,0,0,35.0,0,0.483
13.09,80.28,575,0,2,0,0,67.0,0,0.957
13.09,80.29,68,0,3,0,0,41.548,0,0.58
13.09,80.3,0,0,0,0,0,35.0,0,0.483
13.09,80.31,0,0,0,0,0,35.0,0,0.483
13.09,80.32,0,0,0,0,0,35.0,0,0.483
13.1,80.0,0,0,0,0,0,35.0,0,0.483
13.1,80.01,0,0,0,0,0,35.0,0,0.483
13.1,80.02,0,0,0,0,0,35.0,0,0.483
13.1,80.03,0,0,0,0,0,35.0,0,0.483
13.1,80.04,0,0,0,0,0,35.0,0,0.483
13.1,80.05,0,0,0,0,0,35.0,0,0.483
13.1,80.06,1,0,0,0,0,35.052,0,0.484
13.1,80.07,0,0,0,0,0,35.0,0,0.483
13.1,80.08,0,0,0,0,0,35.0,0,0.483
13.1,80.09,0,0,0,0,0,35.0,0,0.483
13.1,80.1,1,0,0,0,0,35.052,0,0.484
13.1,80.11,0,0,0,0,0,35.0,0,0.483
13.1,80.12,0,0,0,0,0,35.0,0,0.483
13.1,80.13,0,0,0,0,0,35.0,0,0.483
13.1,80.14,1,0,0,0,0,35.052,0,0.484
13.1,80.15,0,0,0,0,0,35.0,0,0.483
13.1,80.16,4,0,0,0,0,35.209,0,0.486
13.1,80.17,1,0,0,0,0,35.052,0,0.484
13.1,80.18,1,0,0,0,0,35.052,0,0.484
13.1,80.19,1,0,0,0,0,35.052,0,0.484
13.1,80.2,3,0,2,0,0,37.157,0,0.515
13.1,80.21,4,0,2,0,0,37.209,0,0.516
13.1,80.22,0,0,1,0,0,36.0,0,0.498
13.1,80.23,4,0,0,0,0,35.209,0,0.486
13.1,80.24,2,0,2,0,0,37.104,0,0.514
13.1,80.25,0,0,4,0,0,39.0,0,0.542
13.1,80.26,3,0,0,0,0,35.157,0,0.485
13.1,80.27,0,0,1,0,0,36.0,0,0.498
13.1,80.28,158,0,0,1,1,31.577,0,0.432
13.1,80.29,182,0,2,0,0,46.496,0,0.653
13.1,80.3,0,0,0,0,0,35.0,0,0.483
13.1,80.31,0,0,0,0,0,35.0,0,0.483
13.1,80.32,0,0,0,0,0,35.0,0,0.483
13.11,80.0,0,0,0,0,0,35.0,0,0.483
13.11,80.01,0,0,0,0,0,35.0,0,0.483
13.11,80.02,0,0,0,0,0,35.0,0,0.483
13.11,80.03,0,0,0,0,0,35.0,0,0.483
13.11,80.04,0,0,0,0,0,35.0,0,0.483
13.11,80.05,0,0,0,0,0,35.0,0,0.483
13.11,80.06,1,0,0,0,0,35.052,0,0.484
13.11,80.07,0,0,0,0,0,35.0,0,0.483
13.11,80.08,0,0,0,0,0,35.0,0,0.483
13.11,80.09,0,0,0,0,0,35.0,0,0.483
13.11,80.1,3,0,0,0,0,35.157,0,0.485
13.11,80.11,0,0,0,0,0,35.0,0,0.483
13.11,80.12,0,0,0,0,0,35.0,0,0.483
13.11,80.13,0,0,0,0,0,35.0,0,0.483
13.11,80.14,0,0,0,0,0,35.0,0,0.483
13.11,80.15,1,0,0,0,0,35.052,0,0.484
13.11,80.16,0,0,0,1,1,23.333,0,0.31
13.11,80.17,0,0,0,0,0,35.0,0,0.483
13.11,80.18,0,0,0,0,0,35.0,0,0.483
13.11,80.19,0,0,0,0,0,35.0,0,0.483
13.11,80.2,0,0,0,0,0,35.0,0,0.483
13.11,80.21,7,0,2,0,0,37.365,0,0.518
13.11,80.22,1,0,0,0,0,35.052,0,0.484
13.11,80.23,2,0,1,1,1,24.438,0,0.327
13.11,80.24,11,0,2,0,0,37.574,0,0.521
13.11,80.25,1,0,4,0,0,39.052,0,0.543
13.11,80.26,0,0,1,0,0,36.0,0,0.498
13.11,80.27,0,0,0,0,0,35.0,0,0.483
13.11,80.28,1,0,6,0,0,41.052,0,0.573
13.11,80.29,7,0,2,3,3,2.365,0,0.0
13.11,80.3,0,0,0,0,0,35.0,0,0.483
